created_at,entry_id,field1
2021-06-09 17:16:18 UTC,622,95
2021-06-09 17:16:40 UTC,623,102
2021-06-09 17:19:56 UTC,624,20
2021-06-09 17:20:19 UTC,625,46
2021-06-09 17:20:41 UTC,626,54
2021-06-09 17:21:03 UTC,627,86
2021-06-09 17:21:25 UTC,628,99
2021-06-09 17:21:48 UTC,629,107
2021-06-09 17:22:10 UTC,630,114
2021-06-09 17:22:33 UTC,631,121
2021-06-09 17:22:55 UTC,632,126
2021-06-09 17:23:17 UTC,633,130
2021-06-09 17:23:39 UTC,634,156
2021-06-09 17:24:01 UTC,635,177
2021-06-09 17:24:19 UTC,636,20
2021-06-09 17:24:41 UTC,637,46
2021-06-09 17:25:03 UTC,638,54
2021-06-09 17:25:25 UTC,639,76
2021-06-09 17:25:48 UTC,640,88
2021-06-09 17:26:10 UTC,641,102
2021-06-09 17:26:33 UTC,642,20
2021-06-09 17:26:55 UTC,643,20
2021-06-09 17:27:17 UTC,644,20
2021-06-09 17:27:39 UTC,645,20
2021-06-09 17:28:02 UTC,646,20
2021-06-09 17:28:24 UTC,647,20
2021-06-09 17:28:47 UTC,648,20
2021-06-09 17:29:09 UTC,649,20
2021-06-09 17:29:32 UTC,650,20
2021-06-09 17:29:54 UTC,651,20
2021-06-09 17:30:16 UTC,652,20
2021-06-09 17:30:38 UTC,653,20
2021-06-09 17:30:57 UTC,654,20
2021-06-09 17:31:19 UTC,655,20
2021-06-09 17:31:41 UTC,656,50
2021-06-09 17:37:50 UTC,657,20
2021-06-09 17:38:13 UTC,658,46
2021-06-09 17:38:36 UTC,659,54
