created_at,entry_id,field1
2021-06-09 17:15:22 UTC,612,20
2021-06-09 17:15:44 UTC,613,20
2021-06-09 17:16:07 UTC,614,20
2021-06-09 17:16:29 UTC,615,20
2021-06-09 17:16:52 UTC,616,20
2021-06-09 17:20:07 UTC,617,20
2021-06-09 17:20:30 UTC,618,20
2021-06-09 17:20:52 UTC,619,20
2021-06-09 17:21:14 UTC,620,20
2021-06-09 17:21:37 UTC,621,20
2021-06-09 17:21:59 UTC,622,20
2021-06-09 17:22:21 UTC,623,20
2021-06-09 17:22:44 UTC,624,20
2021-06-09 17:23:06 UTC,625,20
2021-06-09 17:23:28 UTC,626,20
2021-06-09 17:23:50 UTC,627,20
2021-06-09 17:24:30 UTC,628,20
2021-06-09 17:24:52 UTC,629,20
2021-06-09 17:25:14 UTC,630,20
2021-06-09 17:25:36 UTC,631,20
2021-06-09 17:25:59 UTC,632,20
2021-06-09 17:26:44 UTC,633,20
2021-06-09 17:27:06 UTC,634,20
2021-06-09 17:27:28 UTC,635,20
2021-06-09 17:27:51 UTC,636,20
2021-06-09 17:28:13 UTC,637,20
2021-06-09 17:28:36 UTC,638,20
2021-06-09 17:28:58 UTC,639,20
2021-06-09 17:29:21 UTC,640,20
2021-06-09 17:29:43 UTC,641,20
2021-06-09 17:30:05 UTC,642,20
2021-06-09 17:30:27 UTC,643,20
2021-06-09 17:31:08 UTC,644,20
2021-06-09 17:31:30 UTC,645,20
2021-06-09 17:31:53 UTC,646,20
2021-06-09 17:38:02 UTC,647,20
2021-06-09 17:38:24 UTC,648,20
2021-06-09 17:38:47 UTC,649,20
